enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
33023,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Public Sector,5.0,108,0.0
33301,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,49.0,NGO,2.0,268,1.0
17961,city_149,0.6890000000000001,,Has relevent experience,,Graduate,STEM,6.0,99.0,Pvt Ltd,2.0,86,0.0
6850,city_104,0.924,Female,Has relevent experience,no_enrollment,High School,,21.0,99.0,,5.0,90,0.0
22845,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,500.0,Pvt Ltd,3.0,166,1.0
1038,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10.0,Pvt Ltd,5.0,24,0.0
16280,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,5.0,10000.0,Pvt Ltd,1.0,5,0.0
21652,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,5.0,,,0.0,15,0.0
18673,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,999.0,,1.0,54,0.0
7990,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500.0,Pvt Ltd,5.0,19,0.0
6668,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500.0,Pvt Ltd,2.0,4,1.0
2304,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,49.0,Pvt Ltd,4.0,310,0.0
29544,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11.0,99.0,Pvt Ltd,1.0,54,0.0
4355,city_75,0.939,Male,No relevent experience,Full time course,Masters,STEM,4.0,9999.0,Public Sector,0.0,6,0.0
26886,city_67,0.855,Other,No relevent experience,Part time course,Graduate,STEM,21.0,,,5.0,34,1.0
21464,city_149,0.6890000000000001,Male,No relevent experience,Part time course,High School,,2.0,,,1.0,32,1.0
7637,city_152,0.698,,No relevent experience,Full time course,Masters,STEM,3.0,,,,157,1.0
28745,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,500.0,Pvt Ltd,2.0,90,0.0
9287,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,3.0,35,0.0
8456,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,2.0,108,0.0
31184,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,49.0,Pvt Ltd,1.0,130,0.0
4821,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,4999.0,Pvt Ltd,5.0,314,1.0
718,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,,,2.0,37,1.0
22074,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,500.0,Pvt Ltd,3.0,72,0.0
16734,city_103,0.92,,No relevent experience,no_enrollment,,,5.0,,,0.0,12,0.0
2698,city_36,0.893,Male,No relevent experience,,Graduate,No Major,12.0,10000.0,Public Sector,3.0,68,0.0
23308,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,0.0,,,1.0,176,0.0
18536,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4.0,4999.0,Pvt Ltd,3.0,64,0.0
31956,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,500.0,Pvt Ltd,2.0,282,1.0
30911,city_45,0.89,Male,Has relevent experience,no_enrollment,High School,,9.0,500.0,Pvt Ltd,1.0,69,0.0
32306,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,14.0,10000.0,Pvt Ltd,1.0,14,1.0
21587,city_145,0.555,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,49.0,Pvt Ltd,1.0,18,1.0
17878,city_114,0.926,,Has relevent experience,,,,21.0,,,5.0,16,0.0
8960,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,99.0,Pvt Ltd,3.0,48,0.0
5211,city_90,0.698,,No relevent experience,Full time course,Masters,STEM,0.0,99.0,NGO,,29,0.0
4436,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,86,0.0
25507,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,,1.0,53,0.0
20936,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,,,5.0,42,1.0
26874,city_100,0.887,Male,No relevent experience,no_enrollment,Masters,STEM,21.0,500.0,Pvt Ltd,1.0,64,0.0
13303,city_160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,9.0,99.0,Public Sector,5.0,26,1.0
3115,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,1.0,10.0,Early Stage Startup,1.0,38,1.0
10270,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,Pvt Ltd,5.0,37,0.0
6895,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8.0,500.0,Public Sector,2.0,9,0.0
17138,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,10000.0,Pvt Ltd,0.0,37,1.0
3805,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,999.0,,1.0,92,0.0
2886,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,999.0,Pvt Ltd,5.0,50,0.0
17717,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,2.0,,,2.0,94,1.0
19334,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,2.0,24,0.0
28328,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10.0,,,4.0,38,0.0
27200,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,Arts,21.0,,,1.0,240,0.0
28012,city_118,0.722,,No relevent experience,no_enrollment,High School,,3.0,49.0,Pvt Ltd,1.0,18,0.0
31717,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,12.0,,,0.0,59,1.0
11047,city_138,0.836,Male,No relevent experience,no_enrollment,High School,,3.0,,,0.0,9,0.0
4006,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6.0,,,0.0,53,1.0
6631,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Early Stage Startup,1.0,100,0.0
23232,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,1.0,10.0,Early Stage Startup,1.0,10,0.0
25546,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2.0,99.0,,1.0,107,0.0
65,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,2.0,99.0,Pvt Ltd,1.0,8,0.0
31382,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,21.0,9999.0,Other,5.0,50,0.0
26338,city_71,0.884,,Has relevent experience,Part time course,Graduate,STEM,4.0,10000.0,Public Sector,1.0,39,0.0
14655,city_114,0.926,,Has relevent experience,no_enrollment,High School,,21.0,99.0,Pvt Ltd,5.0,52,0.0
11099,city_11,0.55,,Has relevent experience,no_enrollment,Graduate,STEM,,4999.0,,,46,0.0
21782,city_103,0.92,Male,Has relevent experience,Full time course,High School,,4.0,99.0,,1.0,44,0.0
22210,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,4.0,123,0.0
1723,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8.0,10000.0,Pvt Ltd,2.0,107,0.0
18821,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,999.0,,1.0,32,0.0
10193,city_100,0.887,Male,No relevent experience,Full time course,High School,,9.0,,,0.0,29,0.0
11997,city_123,0.738,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,49.0,Early Stage Startup,1.0,50,0.0
31255,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,500.0,Pvt Ltd,1.0,94,0.0
2147,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10000.0,Pvt Ltd,5.0,21,0.0
2240,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,49.0,Pvt Ltd,2.0,50,1.0
29826,city_118,0.722,Male,No relevent experience,Full time course,High School,,0.0,,,0.0,24,1.0
9982,city_28,0.939,Male,No relevent experience,Full time course,High School,,5.0,,,2.0,96,0.0
15754,city_28,0.939,Male,No relevent experience,no_enrollment,High School,,1.0,99.0,Public Sector,1.0,99,0.0
18818,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,,,3.0,132,0.0
28837,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,21.0,,,1.0,40,1.0
7056,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Other,15.0,49.0,Pvt Ltd,0.0,164,0.0
22725,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,4.0,,,0.0,12,0.0
30575,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,,,1.0,6,1.0
11083,city_73,0.754,,Has relevent experience,Full time course,Graduate,STEM,14.0,9999.0,Pvt Ltd,5.0,56,0.0
6436,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,4999.0,,0.0,192,0.0
16398,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,NGO,5.0,22,0.0
12302,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000.0,Pvt Ltd,4.0,4,0.0
20623,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,99.0,Pvt Ltd,5.0,82,0.0
13794,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,500.0,Pvt Ltd,1.0,100,0.0
29296,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,Other,5.0,500.0,Funded Startup,1.0,100,0.0
26557,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,157,0.0
11173,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,5.0,,,0.0,13,0.0
20338,city_145,0.555,,No relevent experience,Full time course,High School,,4.0,,,1.0,73,1.0
9183,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,99.0,Pvt Ltd,5.0,17,0.0
32517,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,1.0,89,0.0
2747,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,500.0,Funded Startup,1.0,16,0.0
5444,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,15.0,500.0,Funded Startup,2.0,56,0.0
17631,city_67,0.855,Male,No relevent experience,Full time course,Primary School,,2.0,,,1.0,95,0.0
2293,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,0.0,99.0,Pvt Ltd,1.0,22,1.0
18040,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,500.0,,1.0,112,0.0
4445,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9.0,500.0,Public Sector,2.0,48,0.0
28987,city_21,0.624,Male,No relevent experience,Full time course,High School,,4.0,10.0,Funded Startup,0.0,109,0.0
17534,city_160,0.92,Male,Has relevent experience,Full time course,High School,,3.0,99.0,Funded Startup,1.0,264,0.0
11825,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,Humanities,18.0,99.0,Pvt Ltd,5.0,78,0.0
19293,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9.0,,,1.0,131,0.0
17650,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Public Sector,5.0,94,0.0
11937,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,500.0,NGO,1.0,105,0.0
23077,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,,,5.0,104,0.0
83,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,5.0,99.0,Pvt Ltd,1.0,62,0.0
27222,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,5.0,500.0,Pvt Ltd,1.0,160,0.0
28650,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,10000.0,Pvt Ltd,1.0,16,0.0
2477,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,Other,11.0,,,5.0,77,1.0
1320,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,500.0,Pvt Ltd,5.0,34,0.0
18501,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,,,5.0,6,0.0
14674,city_64,0.6659999999999999,,No relevent experience,no_enrollment,Graduate,STEM,14.0,9999.0,Pvt Ltd,3.0,71,0.0
14531,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,10000.0,Pvt Ltd,5.0,100,0.0
12516,city_71,0.884,,Has relevent experience,,,,21.0,,Public Sector,5.0,38,0.0
2168,city_89,0.925,,No relevent experience,Full time course,Graduate,STEM,2.0,500.0,NGO,1.0,4,0.0
1386,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10000.0,Pvt Ltd,1.0,112,0.0
33262,city_74,0.579,,Has relevent experience,Full time course,Graduate,STEM,8.0,,,1.0,105,0.0
4019,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,500.0,Pvt Ltd,1.0,58,0.0
3123,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,500.0,Pvt Ltd,5.0,28,0.0
33147,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,3.0,,,0.0,198,0.0
4252,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,21.0,,,5.0,14,0.0
24504,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,999.0,NGO,1.0,7,0.0
15767,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4.0,500.0,Pvt Ltd,3.0,40,0.0
11497,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,49.0,Pvt Ltd,4.0,27,0.0
12124,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10.0,Pvt Ltd,2.0,17,0.0
2272,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,4999.0,Pvt Ltd,1.0,19,0.0
21288,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,62,1.0
21553,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,500.0,Pvt Ltd,5.0,7,0.0
24515,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,1.0,106,0.0
17807,city_114,0.926,Male,Has relevent experience,no_enrollment,,,21.0,500.0,Pvt Ltd,5.0,55,0.0
23182,city_25,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Pvt Ltd,1.0,204,0.0
18798,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,,,0.0,68,0.0
7138,city_71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,49.0,Pvt Ltd,2.0,43,0.0
11865,city_16,0.91,Female,Has relevent experience,no_enrollment,Phd,STEM,21.0,999.0,Pvt Ltd,1.0,18,0.0
30408,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Pvt Ltd,1.0,8,0.0
16833,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,21.0,10000.0,Pvt Ltd,5.0,79,0.0
29324,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,14,1.0
13497,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,14.0,999.0,Pvt Ltd,5.0,82,0.0
3242,city_165,0.903,Male,No relevent experience,Full time course,High School,,2.0,10.0,Pvt Ltd,1.0,10,0.0
25234,city_67,0.855,,Has relevent experience,Full time course,Masters,STEM,14.0,10000.0,Pvt Ltd,4.0,12,1.0
14536,city_103,0.92,,No relevent experience,no_enrollment,Masters,Business Degree,19.0,,,5.0,146,0.0
21645,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,10000.0,Pvt Ltd,1.0,55,0.0
4157,city_114,0.926,Male,No relevent experience,Full time course,High School,,3.0,4999.0,Pvt Ltd,1.0,166,0.0
4257,city_134,0.698,,No relevent experience,no_enrollment,,,1.0,,Pvt Ltd,0.0,68,0.0
24173,city_11,0.55,Male,No relevent experience,no_enrollment,Graduate,No Major,0.0,,,4.0,158,0.0
11477,city_126,0.479,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,500.0,Other,1.0,43,0.0
8576,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000.0,Pvt Ltd,5.0,8,0.0
21884,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,99.0,Pvt Ltd,5.0,42,0.0
13916,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,5.0,,,0.0,81,0.0
24437,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,2.0,4999.0,Pvt Ltd,2.0,46,0.0
31151,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,14,0.0
14168,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,3.0,99.0,Pvt Ltd,1.0,59,0.0
10202,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,7.0,,Public Sector,1.0,48,0.0
23462,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,14.0,,,5.0,89,1.0
30031,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,9999.0,Pvt Ltd,2.0,36,0.0
9668,city_103,0.92,Other,Has relevent experience,Full time course,Graduate,STEM,8.0,,Pvt Ltd,1.0,143,0.0
30012,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,999.0,Pvt Ltd,1.0,75,0.0
21342,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,99.0,Pvt Ltd,2.0,72,1.0
29849,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,500.0,Pvt Ltd,5.0,73,0.0
10695,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4.0,99.0,Pvt Ltd,1.0,316,0.0
9402,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12.0,99.0,,1.0,110,0.0
4309,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3.0,999.0,Pvt Ltd,0.0,62,1.0
29954,city_115,0.789,Female,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,308,1.0
12935,city_21,0.624,Male,Has relevent experience,,Masters,STEM,12.0,,,1.0,98,1.0
24819,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,9999.0,Pvt Ltd,4.0,31,0.0
12299,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,999.0,Funded Startup,1.0,8,0.0
18079,city_103,0.92,,No relevent experience,no_enrollment,Primary School,,0.0,,,0.0,73,0.0
25309,city_16,0.91,Other,No relevent experience,no_enrollment,Masters,Humanities,15.0,10000.0,Pvt Ltd,3.0,51,0.0
28965,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10000.0,Pvt Ltd,4.0,21,0.0
10883,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,Humanities,0.0,49.0,Funded Startup,1.0,15,0.0
21706,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,500.0,Pvt Ltd,1.0,67,0.0
30393,city_71,0.884,Male,Has relevent experience,no_enrollment,Primary School,,21.0,49.0,Pvt Ltd,1.0,9,0.0
24134,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9.0,500.0,Pvt Ltd,4.0,98,0.0
3184,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,500.0,Pvt Ltd,2.0,140,1.0
22089,city_72,0.795,Male,No relevent experience,Full time course,Graduate,STEM,4.0,99.0,,1.0,83,0.0
14690,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,500.0,Pvt Ltd,1.0,135,0.0
9222,city_100,0.887,,Has relevent experience,no_enrollment,Masters,STEM,21.0,500.0,,2.0,39,0.0
19302,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,21.0,49.0,Pvt Ltd,5.0,8,0.0
15835,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,500.0,Pvt Ltd,2.0,4,0.0
10022,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,49.0,Early Stage Startup,4.0,21,0.0
4427,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,,,5.0,88,1.0
5326,city_23,0.899,Male,No relevent experience,no_enrollment,Primary School,,4.0,,,1.0,44,0.0
20784,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,8.0,999.0,Pvt Ltd,1.0,55,0.0
19803,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Business Degree,4.0,500.0,Pvt Ltd,1.0,16,0.0
33194,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,4.0,49.0,Pvt Ltd,2.0,64,0.0
9211,city_100,0.887,Female,Has relevent experience,no_enrollment,Graduate,No Major,5.0,,,,12,0.0
8054,city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,10000.0,Public Sector,5.0,29,0.0
27165,city_145,0.555,Female,No relevent experience,Full time course,Graduate,STEM,2.0,,,1.0,23,0.0
14031,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,999.0,,1.0,70,0.0
9811,city_160,0.92,Female,No relevent experience,Full time course,Graduate,STEM,0.0,,,2.0,29,0.0
13911,city_81,0.73,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,326,0.0
8376,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,4.0,4999.0,Pvt Ltd,1.0,23,0.0
21985,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,16.0,,Pvt Ltd,2.0,89,0.0
15890,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,15.0,4999.0,Pvt Ltd,3.0,74,0.0
12578,city_77,0.83,Male,Has relevent experience,Part time course,,,21.0,99.0,Pvt Ltd,2.0,37,1.0
4757,city_67,0.855,Male,Has relevent experience,no_enrollment,,,21.0,,,1.0,108,0.0
20019,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,,,0.0,34,1.0
4077,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,6.0,10000.0,Pvt Ltd,4.0,23,0.0
20117,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,99.0,Pvt Ltd,1.0,72,0.0
16950,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10000.0,Pvt Ltd,2.0,32,0.0
10265,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,11.0,99.0,Pvt Ltd,5.0,196,0.0
24428,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,99.0,Pvt Ltd,1.0,12,0.0
13803,city_73,0.754,Male,Has relevent experience,Full time course,High School,,6.0,99.0,Pvt Ltd,3.0,5,0.0
10174,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,99.0,Pvt Ltd,2.0,2,0.0
25141,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,999.0,,0.0,44,1.0
30118,city_143,0.74,Male,No relevent experience,no_enrollment,Graduate,STEM,14.0,,,3.0,38,0.0
24327,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,99.0,Early Stage Startup,1.0,21,1.0
20386,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,6.0,99.0,Early Stage Startup,1.0,7,0.0
23360,city_21,0.624,Male,No relevent experience,Full time course,High School,,2.0,,,0.0,116,1.0
18231,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10.0,Pvt Ltd,1.0,78,0.0
25694,city_24,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,16.0,4999.0,Public Sector,5.0,160,0.0
19225,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,4999.0,Pvt Ltd,5.0,19,0.0
32703,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,10.0,,,5.0,33,0.0
20600,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,,,1.0,306,0.0
8259,city_41,0.8270000000000001,,Has relevent experience,no_enrollment,Masters,STEM,21.0,4999.0,Pvt Ltd,5.0,8,0.0
10741,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2.0,99.0,Pvt Ltd,1.0,84,0.0
22635,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,8.0,99.0,Pvt Ltd,1.0,79,0.0
12925,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,153,1.0
1970,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,15.0,,Pvt Ltd,,12,1.0
15731,city_114,0.926,Male,No relevent experience,no_enrollment,High School,,5.0,,,0.0,108,0.0
3549,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,4999.0,Pvt Ltd,5.0,28,0.0
13503,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,49.0,,2.0,46,0.0
15983,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,500.0,Pvt Ltd,1.0,72,0.0
15479,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,Other,3.0,,,1.0,42,1.0
22314,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,999.0,Funded Startup,1.0,9,0.0
6495,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,3.0,49.0,Early Stage Startup,1.0,21,1.0
1015,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,21.0,99.0,Pvt Ltd,1.0,54,0.0
20370,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10000.0,Pvt Ltd,1.0,24,1.0
10577,city_143,0.74,Male,Has relevent experience,Part time course,Masters,STEM,20.0,,,1.0,39,1.0
12692,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,4.0,,,,160,0.0
17390,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,10.0,99.0,Pvt Ltd,1.0,109,0.0
19248,city_73,0.754,Male,No relevent experience,Full time course,High School,,5.0,,,2.0,23,0.0
23725,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4.0,,,0.0,15,0.0
1212,city_75,0.939,Male,Has relevent experience,Full time course,High School,,5.0,49.0,Pvt Ltd,1.0,25,0.0
19014,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,10.0,,,2.0,3,0.0
6251,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,7.0,999.0,Pvt Ltd,1.0,192,0.0
1388,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Arts,5.0,4999.0,Public Sector,1.0,42,0.0
