id,service_a,service_b,service_c,service_d,service_e,service_f,service_g,service_h,service_i,service_j,service_k,service_l,service_m,service_n
14150,1,1,1,0,0,0,0,0,0,1,1,0,0,1
15212,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16079,1,1,1,0,0,0,0,0,0,1,1,0,0,1
13354,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10337,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7588,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2700,1,0,0,1,1,0,0,1,0,0,1,0,0,0
7184,1,1,1,0,0,0,0,0,0,1,1,0,0,0
18303,1,1,1,0,1,0,0,0,0,1,1,0,0,0
7253,1,1,1,0,0,0,0,0,0,1,1,0,0,0
7397,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10697,0,0,1,0,0,0,0,0,0,0,0,1,1,0
7507,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3129,1,0,0,0,0,1,0,0,0,1,1,0,0,1
7872,0,0,0,0,0,0,0,1,0,1,1,0,0,0
14891,1,1,1,0,0,0,0,0,0,1,0,0,0,0
9920,1,1,1,0,0,1,0,1,1,1,1,0,0,1
1344,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8486,1,0,0,0,0,0,0,0,0,1,1,0,0,1
10834,0,0,0,0,0,0,0,1,0,1,1,0,0,1
5481,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1212,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3437,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5495,1,1,1,0,0,0,0,1,0,1,1,0,0,0
8823,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10255,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3033,1,0,0,0,0,0,0,0,0,1,1,0,0,0
12075,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4696,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5509,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12988,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10247,1,0,0,0,0,0,0,1,0,1,1,0,0,0
10423,0,1,1,0,0,0,0,0,0,1,1,0,0,1
3417,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6458,1,1,1,0,0,0,0,0,0,1,1,0,0,0
14156,0,0,1,0,0,0,0,1,0,1,1,0,0,0
843,1,0,1,0,0,0,0,0,0,0,0,1,1,0
13402,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8358,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14121,1,0,0,0,0,0,0,0,0,1,1,0,1,0
18106,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11140,0,0,0,0,0,0,0,0,0,1,1,0,0,0
143,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8527,0,0,0,0,0,0,0,1,0,1,1,0,0,0
7726,1,0,0,0,0,0,0,0,0,1,1,0,0,1
8690,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12310,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6703,0,0,0,0,0,0,0,0,0,1,1,1,1,0
9561,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1754,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10572,0,0,1,1,1,0,0,0,0,0,1,1,1,0
6476,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15629,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12128,1,0,0,0,1,0,0,1,0,1,1,1,1,0
9313,1,1,1,0,0,0,0,1,0,1,1,1,0,0
2138,1,1,0,0,0,0,0,1,0,1,1,0,0,0
15430,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2954,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7109,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12858,0,0,1,0,0,0,0,0,0,1,1,0,0,1
599,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1069,1,0,1,0,0,0,0,0,0,1,0,0,0,1
442,0,0,0,0,0,0,0,0,0,1,1,0,0,0
14304,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18079,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4737,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1311,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3784,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14654,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12470,0,0,0,0,0,0,0,0,0,1,1,0,0,1
14588,1,1,1,0,0,0,0,0,0,1,0,0,0,0
5255,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10976,1,1,1,0,0,0,1,1,0,1,1,0,0,0
12428,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15347,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11282,1,1,0,0,0,0,0,0,0,1,1,0,0,0
10385,1,0,1,0,0,0,1,1,0,1,1,0,0,1
14899,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12726,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2409,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11645,0,1,1,0,0,0,1,0,0,1,1,0,0,0
8169,1,1,1,0,0,0,1,0,0,1,1,0,0,0
16626,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15585,0,1,0,0,0,0,0,0,0,1,1,0,0,0
12916,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2358,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7219,1,0,0,0,0,0,0,1,0,1,1,1,0,1
4890,1,0,1,0,0,0,0,0,0,1,1,0,0,0
9646,1,1,1,0,0,0,0,1,0,1,1,0,0,0
3056,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1059,1,0,0,0,0,0,0,1,0,1,1,0,0,0
346,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13220,0,0,1,0,1,0,0,1,0,1,1,1,1,0
14484,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,1,0,0,0,0,0,0,0,0,1,1,0,0,0
2077,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15567,0,0,0,0,0,0,0,0,1,1,1,0,0,0
8394,1,1,0,0,0,0,0,0,0,1,1,0,0,0
11607,1,0,1,0,0,0,0,0,0,1,1,0,0,1
9839,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7862,1,1,0,1,0,0,0,1,0,0,1,1,0,1
13185,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18270,1,1,1,0,0,0,0,1,0,1,1,0,0,1
9009,1,1,1,0,0,0,0,1,0,1,1,0,0,0
1571,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15315,1,1,1,0,0,1,1,1,0,1,1,0,0,1
12946,0,0,1,0,1,0,0,0,0,1,1,0,0,0
12542,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6467,1,1,1,0,0,1,0,1,0,1,1,0,0,0
16937,0,0,0,0,0,0,0,1,0,1,1,0,0,0
12535,1,1,1,0,0,1,1,0,0,0,0,0,0,0
1989,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4510,1,1,1,0,0,1,1,0,1,1,0,0,0,0
2145,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5027,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10545,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14302,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1778,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16409,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1246,1,1,0,0,0,0,0,0,0,1,1,0,0,0
14452,1,1,1,0,1,0,1,0,0,1,1,0,0,0
12215,1,0,0,0,0,0,0,0,0,1,1,0,0,0
7430,1,1,1,0,0,0,0,0,0,1,1,0,0,0
10110,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5766,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6171,1,1,1,0,0,0,0,1,0,1,1,1,1,1
3447,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9709,1,0,0,0,0,0,0,0,0,1,1,0,0,0
8920,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15516,1,1,1,0,0,1,1,1,0,1,1,0,0,0
12565,1,0,0,0,0,0,0,1,0,1,1,0,0,0
13166,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4569,1,0,0,1,0,0,0,0,0,1,1,0,0,0
5380,1,0,1,0,0,0,0,0,0,1,1,0,0,0
18087,1,1,1,0,0,0,0,0,0,1,0,0,0,0
10742,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6757,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9532,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5435,0,0,0,0,1,0,0,0,0,1,1,1,1,0
13508,0,1,0,0,0,0,0,1,0,1,0,0,0,0
461,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5191,0,0,0,0,0,0,0,1,0,1,1,0,0,0
4760,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17504,0,1,0,0,0,0,0,1,0,1,1,0,0,0
8305,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3137,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11668,0,0,0,0,0,0,0,1,0,1,1,1,0,0
17632,1,1,1,0,1,0,1,1,0,1,1,0,0,0
2853,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4150,0,0,0,0,0,0,0,1,0,1,1,0,0,0
516,1,1,1,0,1,0,0,1,0,0,1,0,0,0
3569,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4667,1,1,1,0,0,0,0,1,0,1,0,0,0,0
2684,1,0,1,0,0,1,0,0,0,1,0,0,0,0
4351,1,1,1,0,1,0,0,1,0,1,1,0,0,0
4077,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10377,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15256,1,1,1,0,0,0,0,1,0,1,1,0,0,1
8594,1,1,0,0,0,0,0,0,0,1,1,0,0,0
10919,1,1,0,0,0,0,0,0,0,1,1,0,0,0
18168,0,0,0,0,0,0,0,1,0,1,1,0,0,0
8308,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5933,0,1,0,0,0,0,0,0,0,1,0,0,0,0
16519,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12345,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3319,0,0,0,0,0,0,0,1,0,1,1,0,0,1
14623,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11692,1,1,1,0,0,0,0,1,0,1,0,1,0,0
4630,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2761,1,1,1,0,0,0,0,1,0,1,1,0,0,1
487,1,1,0,0,0,0,0,1,0,1,0,0,0,0
16642,1,1,1,0,0,0,1,0,0,1,1,0,0,0
889,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4613,1,0,0,0,0,0,0,1,0,1,0,0,0,0
10554,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4525,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16283,1,1,1,0,0,0,0,0,0,1,1,0,0,0
9181,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8063,1,1,1,0,0,1,1,1,0,1,1,1,1,0
5260,0,0,0,0,0,0,0,0,0,1,1,0,0,0
9477,0,0,0,0,1,0,0,0,0,1,1,0,0,0
15404,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10696,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1540,1,0,0,0,0,0,0,0,0,1,1,0,0,1
772,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5124,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12604,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12142,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14815,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6436,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10101,1,1,1,0,0,0,0,0,0,1,1,0,0,0
12156,1,1,1,0,0,0,0,1,0,1,1,0,0,0
16130,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17704,1,1,1,0,0,0,0,1,0,1,1,1,1,1
667,0,0,1,1,1,0,0,1,0,1,1,1,1,1
858,1,1,1,0,0,0,0,1,1,1,1,0,0,0
8684,0,0,1,0,0,0,1,1,0,0,0,0,0,0
12755,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12605,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11548,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3878,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16256,1,1,1,0,0,0,0,1,0,1,1,1,1,0
17180,1,1,1,0,0,0,0,0,0,1,1,0,0,0
6463,1,1,1,0,0,0,0,0,0,1,1,1,1,0
17763,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4287,1,0,0,0,0,0,0,1,1,0,0,0,0,0
14968,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13510,1,1,1,0,0,0,0,0,0,1,1,0,0,0
172,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15182,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2385,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17270,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8181,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6835,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2284,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7975,0,0,1,0,0,0,0,1,0,1,1,0,0,0
12676,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4008,0,1,1,0,0,0,0,0,0,1,1,0,0,0
10279,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9422,1,0,0,0,0,0,0,0,0,1,1,0,0,1
12941,1,1,0,0,0,0,0,1,0,1,1,0,0,0
7116,1,0,0,0,0,0,0,0,0,1,1,0,0,0
5225,1,1,0,0,0,0,0,1,0,1,1,0,0,0
6525,0,0,0,0,0,0,0,1,0,1,1,1,1,1
6625,1,1,0,0,0,0,0,0,0,1,1,0,0,1
11970,1,1,1,0,0,0,0,0,0,1,1,0,0,0
9604,0,0,1,0,0,0,0,1,0,1,1,0,0,0
8656,1,0,0,0,0,0,0,0,0,1,1,0,0,0
17240,0,0,0,0,0,0,0,1,0,1,1,1,0,0
17028,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3474,0,1,0,0,0,0,0,1,0,1,1,0,0,0
7932,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2967,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16206,1,0,0,0,0,0,0,0,0,1,1,0,0,0
4349,1,1,1,0,0,0,1,1,0,1,0,0,0,1
11529,1,1,1,0,0,0,0,1,0,1,1,1,1,0
18253,0,0,1,0,0,0,0,1,0,0,1,0,0,0
15384,1,1,1,0,0,0,0,0,0,1,1,0,0,0
2745,1,1,0,0,0,0,0,0,0,1,1,0,0,0
452,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10801,1,1,1,0,0,0,0,0,0,1,1,0,0,0
9552,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16500,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6445,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11272,1,0,0,1,1,0,0,0,0,1,1,0,0,1
16822,1,0,1,0,0,1,1,1,1,1,1,0,0,1
16307,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1822,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3008,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3815,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9554,1,1,0,0,0,0,0,1,0,0,1,1,1,0
5454,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8850,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7121,1,0,0,1,0,0,0,0,0,1,1,0,0,0
7130,0,0,1,0,0,0,1,0,0,1,1,0,1,1
18159,1,0,0,0,0,0,0,1,0,0,0,0,0,1
12316,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5674,1,0,0,0,0,0,0,1,0,1,1,0,0,0
6077,1,1,1,0,0,0,0,0,0,1,1,0,0,0
1963,0,0,0,0,0,0,0,0,0,1,1,0,0,1
14427,0,0,1,0,0,0,0,1,0,1,1,0,0,0
18230,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17349,0,0,1,0,0,0,0,0,0,1,1,1,1,0
5668,1,1,1,0,0,0,0,0,0,1,1,0,0,0
13896,1,1,1,0,0,0,0,1,0,1,1,0,0,0
3451,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4808,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17379,0,0,0,0,0,0,0,1,0,1,1,0,0,1
5878,1,1,0,0,0,0,0,0,0,1,1,0,0,1
8809,0,0,0,0,0,0,0,1,0,1,1,0,0,1
41,1,1,0,0,0,0,0,0,0,1,0,0,0,0
15420,1,0,0,0,0,0,0,0,0,1,1,0,0,1
11615,1,0,0,0,0,0,0,1,0,1,0,0,0,0
16980,1,1,0,0,0,0,0,0,0,1,1,0,0,0
12862,1,0,0,0,1,1,1,1,1,1,1,1,1,1
3731,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6309,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8298,1,0,1,0,0,0,0,1,1,1,1,0,0,0
4531,0,0,0,0,1,0,0,0,0,1,1,0,0,0
12145,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7744,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14186,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10335,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11307,1,1,1,0,0,0,0,1,0,0,1,0,0,1
4416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8831,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8709,1,1,0,0,0,0,1,1,0,0,1,0,0,0
6931,1,1,1,0,0,0,0,0,0,1,1,0,0,1
14529,1,1,1,0,0,0,0,0,0,1,1,0,0,0
16847,0,1,1,0,0,0,0,0,0,1,1,0,0,0
5485,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1411,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2704,1,1,1,0,0,0,0,0,0,1,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5795,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2498,1,1,0,0,0,0,1,0,0,1,1,0,0,0
3849,1,1,1,0,1,0,0,1,0,1,1,0,0,0
12934,0,0,1,0,1,0,1,1,0,1,1,0,0,1
14637,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10291,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18261,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11336,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10577,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8242,1,1,0,0,0,0,0,0,0,1,1,0,0,0
16277,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11974,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11651,0,0,1,0,0,0,0,1,0,1,1,0,0,1
16998,1,1,1,0,0,0,0,0,0,1,0,0,0,0
18304,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1172,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2760,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14464,1,0,0,0,0,0,0,1,0,1,0,1,1,0
5971,1,1,1,0,0,0,0,0,0,1,1,1,1,1
3748,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7179,1,1,0,0,0,0,0,1,0,1,1,0,0,1
11367,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13861,1,0,0,0,0,1,1,1,0,1,1,0,0,1
15301,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1536,0,0,0,0,0,0,0,0,0,1,1,1,1,0
6695,0,0,0,0,0,0,0,1,0,1,1,0,0,1
8042,0,0,0,0,0,0,0,1,0,1,1,0,0,1
540,1,1,0,0,0,0,1,0,0,0,0,0,0,0
6114,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16716,0,0,0,0,0,0,0,1,0,1,1,1,0,0
1709,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7052,1,1,0,0,0,0,0,1,0,1,1,1,1,0
4992,1,1,1,0,0,0,0,0,0,1,0,1,0,0
15966,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2536,1,1,1,0,0,0,0,1,1,1,1,0,0,0
4407,1,1,1,0,0,0,0,1,0,0,0,0,0,0
15472,1,0,0,0,0,0,0,1,1,1,1,0,0,0
5888,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2518,1,0,0,0,0,1,0,0,0,1,1,0,0,1
7964,1,1,0,0,0,0,0,0,0,1,1,0,0,0
2317,0,0,0,0,0,0,0,1,0,1,1,1,1,0
14371,1,1,0,0,0,0,0,0,0,1,1,0,0,0
8435,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1853,0,0,0,0,0,0,0,1,0,1,1,0,0,0
12950,0,0,1,0,0,0,0,1,0,1,1,0,0,0
6338,1,1,0,0,0,0,1,1,0,1,1,0,0,1
15032,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1032,1,1,1,0,0,0,0,0,0,1,1,0,0,1
12743,0,0,0,0,0,0,0,0,0,1,1,1,1,0
8657,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11589,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15215,0,0,0,0,0,0,0,0,0,1,1,0,0,1
874,1,1,1,0,0,0,0,0,0,1,1,0,0,0
7908,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9679,0,0,0,0,0,0,0,0,0,1,1,0,0,0
51,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11298,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16259,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13650,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10580,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2130,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11393,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3097,0,0,1,0,0,0,0,1,0,1,1,0,0,0
13362,0,1,0,0,0,0,0,0,0,1,1,0,0,1
450,0,0,0,0,0,0,0,1,0,1,1,0,0,0
7280,0,1,0,0,0,0,0,0,0,1,1,0,0,0
17097,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1931,1,1,0,0,0,0,0,0,0,1,1,0,0,0
13164,1,0,0,0,0,0,0,0,0,1,0,1,1,0
5236,0,0,0,0,0,0,0,1,0,1,1,1,1,1
17033,1,0,0,0,0,1,0,1,0,1,1,0,0,1
2542,1,1,1,0,0,0,0,0,0,1,1,0,0,0
8161,0,0,0,0,0,0,0,1,0,1,1,0,0,0
10378,0,0,0,0,0,0,0,1,0,1,1,0,0,0
13598,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4928,1,1,1,0,0,0,0,0,0,1,1,0,0,0
11962,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1825,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3233,1,1,1,0,0,0,0,1,0,0,0,0,0,1
16347,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7901,1,1,1,0,0,1,0,0,0,1,0,0,0,0
14200,1,0,0,0,0,0,0,0,0,1,1,0,0,0
14943,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3722,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6637,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5552,0,0,0,1,1,0,0,0,0,0,1,1,1,0
407,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3764,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15247,1,1,1,0,0,0,0,0,0,1,1,0,0,0
17707,0,0,0,0,0,0,0,0,0,1,1,0,0,1
10802,0,0,0,0,0,0,0,1,0,1,1,1,1,0
1824,1,1,0,0,0,0,0,0,0,1,1,0,0,0
4082,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12356,1,0,0,0,0,1,1,0,0,1,1,0,0,0
17289,0,1,1,0,0,0,0,0,0,1,0,0,0,0
11779,0,0,0,0,0,0,1,1,0,1,1,0,0,0
12583,0,0,0,0,0,0,0,0,0,1,1,0,0,0
16001,1,1,1,0,0,0,0,1,0,1,1,0,0,1
1592,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17242,1,1,0,0,0,0,0,1,1,0,0,0,0,1
1250,1,0,0,0,0,0,0,0,0,1,1,0,0,1
10788,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17377,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1784,0,0,0,1,1,0,0,0,0,1,1,0,0,0
5344,0,0,0,0,0,0,0,0,0,1,1,0,0,1
12458,1,1,1,0,0,0,0,1,0,1,1,0,0,1
5903,1,1,1,0,0,0,0,1,0,1,0,1,1,0
5199,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3222,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2669,1,0,0,0,0,0,0,1,0,1,1,0,0,0
16631,1,0,0,0,0,0,0,0,0,1,1,0,0,0
3809,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14742,1,1,0,0,0,0,0,1,0,1,1,0,0,0
6482,1,1,0,0,0,0,0,0,0,1,1,0,0,0
3464,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14487,1,1,1,0,0,0,0,1,0,1,1,0,0,1
10338,1,0,1,0,0,0,0,0,0,0,0,0,0,0
862,0,0,0,0,0,0,0,0,0,1,1,1,1,0
361,0,0,0,0,0,0,0,0,0,1,1,0,0,0
123,0,0,0,0,0,0,0,0,0,1,1,0,0,0
15124,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7271,1,1,1,0,0,0,0,1,0,1,1,0,0,0
14763,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13127,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9772,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2227,1,1,1,0,0,0,0,1,0,1,0,0,0,1
8416,1,0,0,0,0,0,0,1,1,1,1,0,0,0
5295,0,0,0,0,0,0,0,1,0,1,0,0,0,1
16433,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10129,1,1,0,0,0,0,0,0,0,1,1,0,0,0
5416,1,1,1,0,0,1,1,1,0,1,1,0,0,0
8542,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4372,0,0,0,0,0,0,0,1,0,1,1,0,0,1
11685,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3921,1,0,1,0,0,0,0,0,0,1,1,0,0,0
846,1,1,1,0,1,0,0,0,0,1,1,0,0,0
15292,1,1,1,0,0,0,0,0,0,1,1,1,1,1
17058,1,1,1,0,0,0,0,0,0,1,1,0,0,1
13122,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15047,1,1,0,0,0,0,0,0,0,1,1,0,0,0
15432,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1318,1,1,1,0,0,0,0,0,0,0,1,0,0,1
992,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11108,1,1,0,0,0,0,0,0,0,1,1,0,0,1
17942,1,0,0,0,0,0,1,1,0,1,1,0,0,1
1640,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13983,1,1,0,0,0,0,0,1,0,1,1,0,0,1
13648,1,1,1,0,1,0,0,1,0,1,1,0,0,0
3080,0,0,0,0,0,0,0,0,0,1,1,0,0,0
12927,0,1,1,0,1,0,0,0,0,1,1,0,0,0
10253,0,0,0,0,0,0,0,1,0,1,1,0,0,1
