user_id,region,city,parent_category_name,category_name,param_1,param_2,param_3,title,description,price,item_seq_number,activation_date,user_type,image_top_1,deal_probability
0546d4ed7009,Краснодарский край,Анапа,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,62-68 см (2-6 мес),Футболочка,,100.0,104,2017-03-16,Private,111.0,0.0
3b8134afbafe,Татарстан,Казань,Для дома и дачи,Бытовая техника,Для кухни,Вытяжки,,Вытяжка Lex biston 600 white (Договорная Цена),"Вытяжка Lex BISTON 600 WHITE/
./
★ Изготавливаем КУХНИ под КЛЮЧ ★/
./
Поставляем технику для наших клиентов,/
по выгодным ценам (договорная цена)/
./
ПРИЕМ ЗВОНКОВ ☎ с 9:00 до 21:00/
./
Свободный выход    700 — 1000 м?/ч/
Вентиляция    500 — 700 м?/ч/
Рециркуляция    260 — 500 м?/ч/
Уровень шума    46 — 64 дБ/
Отделка    Окрашенная сталь/
Количество скоростей    3/
Управление    Электронное/
Освещение    Лампы накаливания 2х40 Вт/
Фильтр    Алюминиевый (в комплекте), Угольный B (опция)/
Диаметр воздуховода    150 мм/
Потребляемая мощность    88 Вт/
Давление    150 Па/
Вес в упаковке / без упаковки    12 кг / 10 кг/
Страна разработки:    ИТАЛИЯ/
./
★ ГОТОВЫЕ ПОДБОРКИ ТЕХНИКИ ★/
по Характеристикам. Стилю. Дизайну./
./
Более 1000 моделей бытовой техники/
./
Звоните, скинем ссылку на ПОДБОРКИ./
./
°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°/
Внимание! Доставка каждый понедельник!/
°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°°/
./
P.S. При покупки бытовой техники - оптовая цена на кухонный гарнитур./
./
ЗВОНИТЕ ☎ и ПИШИТЕ ✉ прямо сейчас!/
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
./
Звоните!",0.0,3247,2017-03-26,Shop,1817.0,0.0716
9a29b998dacb,Нижегородская область,Нижний Новгород,Личные вещи,Детская одежда и обувь,Для девочек,"Шапки, варежки, шарфы",,Шапки флисовые новые с бирками Орби размер 52-54,"шапки флисовые двойные новые с бирками Орби/
размер 52-54/
по 200 р./
7 небо",200.0,77,2017-03-21,Private,101.0,0.0
07a601b25512,Ярославская область,Ярославль,Личные вещи,Детская одежда и обувь,Для девочек,Брюки,74-80 см (7-12 мес),Брюки на девочку,"Брюки на девочку, б/у в хорошем состоянии, каждая пара ро 100 руб, размер примерно 80  (только серые в ромашку чуть больше), на 1,5 годика. Есть еще водолазка, нарядная ковточка и новая розовая майка - тоже на 74-80 и каждая 100 руб.",100.0,170,2017-03-26,Private,117.0,0.0
1460e69d455f,Красноярский край,Сосновоборск,Недвижимость,Квартиры,Продам,3,Вторичка,"3-к квартира, 72 м², 7/10 эт.","Продается просторная светлая квартира. Дом сдан в 2014 году. Рядом с домом поликлиника, школа, д/сады, магазины, предусмотренна парковка для авто. 1 собственник.",2780000.0,82,2017-03-21,Shop,,0.20951999999999998
d3e126e69141,Нижегородская область,Нижний Новгород,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,40,Продаю свадебные туфли,"Продаю свадебные туфли 40 размер. Надевала один раз, на свадьбу. Перломутровые.",700.0,4,2017-03-24,Private,435.0,0.0
4c47481ee16d,Владимирская область,Ковров,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,122-128 см (6-8 лет),"Костюм вязанный ""Андерсен""","Состав 50%- шерсть, 30%- лен, 20%-пан, тёплый мало бу",300.0,12,2017-03-15,Private,2035.0,0.0
c066d0471468,Пермский край,Добрянка,Недвижимость,Земельные участки,Продам,"Сельхозназначения (СНТ, ДНП)",,"Участок 6 сот. (СНТ, ДНП)","Продам земельный участок сельскохозяйственного назначения для ведения садоводства, общая площадь 635 кВ.м. Адрес: Пермский край, Добрянский район, Дивьинское сельское поселение, СНТ""Родничок"", уч. 161. К участку подведена вода и электричество, на территории кооператива находятся пруд, хороший подъезд на автомобиле до участка. Земля в собственности, возможен хороший торг! На участке имеется деревянный дом, но туда давно ни кто не ездит и он уже немного покосился.",80000.0,26,2017-03-28,Private,1752.0,0.0
ac418d1b4243,Белгородская область,Белгород,Личные вещи,Детская одежда и обувь,Для девочек,Трикотаж,134-140 см (8-10 лет),Олимпийка спортивная demix sport,"Спортивная олимпийка для девочки, разм 140., в отличном состоянии",300.0,43,2017-03-21,Private,566.0,0.0
15ebdab0587d,Нижегородская область,Дзержинск,Для дома и дачи,Ремонт и строительство,Двери,,,Дверь межкомнатная,Размер 2000*800.,500.0,13,2017-03-17,Private,1373.0,0.0
3c4972158b3a,Башкортостан,Нефтекамск,Для дома и дачи,Ремонт и строительство,Двери,,,Входная дверь б/у,Б/у 2 года. Не торг.,1500.0,43,2017-03-18,Private,1377.0,0.86521
dd9856dbe481,Омская область,Омск,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,26,Ботиночки lassie TEC мембранка,"Ботиночки очень удобные, не промокают. Мембрана позволяет ноге дышать и сохранять тепло. Носили и зимой и холодной весной. Для прогулок идеально. Ножка всегда тёплая была, подошва толстая и не скользящая. Состояние удовлетворительное, износ только эстетический. В магазине стоят очень дорого. Марка LASSIE TEC. По стельке 16 см.",500.0,706,2017-03-26,Company,88.0,0.0
de1984d6945c,Челябинская область,Челябинск,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,110-116 см (4-6 лет),Продам демисезонную куртку,"Продам куртку на флисе, весна- осень. Размер 110. Отличное состояние.",1000.0,3,2017-03-27,Private,96.0,0.0
7d179ea307c3,Челябинская область,Челябинск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,42–44 (S),Надевала один раз. Отлично подойдёт на выпускной и,Надевала один раз. Отлично подойдёт на выпускной и на свадьбу. Возможен торг,600.0,1,2017-03-26,Private,388.0,0.0
0f29604a3143,Тюменская область,Тюмень,Для дома и дачи,Бытовая техника,Для кухни,Посудомоечные машины,,Посудомоечная машина Indesit,"Посудомоечная машина Indesit в отличном состоянии, самовывоз, торг /
Габариты: ширина 45/
                  высота 85 /
                  глубина 60",10000.0,6,2017-03-24,Private,1779.0,0.0665
915c98830806,Белгородская область,Старый Оскол,Бытовая электроника,Товары для компьютера,Комплектующие,Оперативная память,,Оперативная память для ноутбука,"Память для ноутбука DDR2 планки 512MB 2 штуки одинаковые по 250 рублей/штука,возможна пересылка в регионы",250.0,1636,2017-03-27,Private,2957.0,0.10488
98408bdd899b,Татарстан,Альметьевск,Недвижимость,"Дома, дачи, коттеджи",Куплю,Дом,За городом,Куплю дом,"Куплю дом в деревне. недорого, до 500тр",500000.0,3,2017-03-16,Private,,0.15075999999999998
23fb05f58bb8,Башкортостан,Уфа,Хобби и отдых,Спорт и отдых,Другое,,,"Маски для сноуборда, пейнтбола, мотоспорта","Маски подойдут для горных лыж, сноуборда, пейнтбола, мотоспорта (если гермак без подбородка). /
Достойного качества. Намордник от маски отстегивается, сидит плотно, не хлябает. /
3 штуки. Заберете все - каждая по 1500.",2000.0,47,2017-03-26,Private,1123.0,0.1469
bf5d4a19f4ce,Ростовская область,Новочеркасск,Хобби и отдых,Книги и журналы,Книги,,,Книга про беременность,Продаю книгу (265 стр.) про беременность. Ответы на все интересующие вас вопросы от А до Я.,200.0,39,2017-03-27,Private,694.0,0.0
e93ef9c7cf7e,Ростовская область,Новошахтинск,Для дома и дачи,Посуда и товары для кухни,Посуда,,,Чашки кофейные. 6шт,,200.0,21,2017-03-22,Private,1653.0,0.0
2427c0556050,Кемеровская область,Новокузнецк,Хобби и отдых,Книги и журналы,Книги,,,Большая медицинская энциклопедия,Продам Большую Медицинскую Энциклопедию 1974г в наличий 29 томов. цена договорная,,31,2017-03-23,Company,2286.0,0.0
6bdeaa4e0eef,Кемеровская область,Кемерово,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,28,Сапоги демисезонные,"Продам сапожки для девочки, утепленные, цвет синий, состояние очень хорошее, носы не содраны",500.0,1,2017-03-24,Private,642.0,0.0
c3620685c86d,Владимирская область,Владимир,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,> 36,Сапоги Caterpillar 37 р-р,"Продам фирменные сапоги Caterpillar на девочку, натуральная кожа, размер 37. Состояние отличное. Возможен торг.",2000.0,63,2017-03-28,Private,2382.0,0.0
d9a17414c736,Белгородская область,Старый Оскол,Бытовая электроника,Аудио и видео,Телевизоры и проекторы,,,Тв филипс ЖК,диагональ 66см,2000.0,15,2017-03-20,Private,,0.76786
48180a2a2b33,Пермский край,Пермь,Для дома и дачи,Мебель и интерьер,Шкафы и комоды,,,Шкаф,"Продам шкаф,в хорошем состоянии,белый глянец.б/у 1 год, торг уместен",13500.0,102,2017-03-15,Private,2869.0,0.21688000000000002
3ce5805e3a6c,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,86-92 см (1-2 года),Продам зимний костюм Kerry,"Куртка +штаны комбинезонам,Lenne-Kerry,краги и шапка той же фирмы в подарок.размер 92+6",1900.0,206,2017-03-27,Private,50.0,0.0
c580dd064b14,Краснодарский край,Кропоткин,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,Производство тротуарной плитки,"Производим высококачественную тротуарную плитку (вибролитье), также поребрики,рояльные бордюры, водостоки и еще много архитектурных изделий из бетона ! Пользуемся пигментом немецкого качества, цемент марки М500 Д0, ! Работаем по всему краю! Так же осуществляется доставка в любой регион ! Предлагаем еще услуги укладки,выезд на замер участка бесплатная!",300.0,5,2017-03-21,Private,1304.0,0.0
befdf0b985c0,Новосибирская область,Новосибирск,Животные,Товары для животных,,,,"MPS переноска ""skudo 5"" с металлической дверцей с","MPS переноска ""SKUDO 5"" с металлической дверцей с замком серая/
Переноска MPS (МПС) ""SKUDO 5"" прекрасно подходит для транспортировки кошек крупных пород, а также собак средних пород./
/
Металлическая дверца и поддон крепятся к корпусу современными замками-защелками (также на дверце имеются дополнительные фиксаторы), что обеспечивает безопасность питомца во время поездок. Благодаря специальным ножкам на поддоне положение питомца в переноске всегда будет устойчивым, а дно изделия не будет царапаться./
/
Раскладная ручка позволит вам выбрать удобное положение, а 2 небольших дополнительных отделения-кармана - взять необходимые документы./
/
Размер: 79х58х65./
Больше выбор на сайте зоомагазина «Из рук в лапы»./
Доставка.",7890.0,1133,2017-03-25,Company,2026.0,0.0
8df44920da6d,Нижегородская область,Нижний Новгород,Для дома и дачи,Ремонт и строительство,Двери,,,Двери металлические,Двери металлические для квартир и частных домов.От производителя.,9990.0,2,2017-03-21,Company,1377.0,0.0
c623d461c563,Башкортостан,Уфа,Личные вещи,Детская одежда и обувь,Для мальчиков,Другое,,Новая рубашка для мальчика,"111-122 (6,7 лет)",200.0,15,2017-03-25,Private,76.0,0.0
df063019f15c,Омская область,Омск,Хобби и отдых,Музыкальные инструменты,Гитары и другие струнные,,,Электрогитара Samick,"Гитара в нормальном состоянии, стоят новые струны, ремень в подарок.",2000.0,41,2017-03-17,Private,2523.0,0.82668
f609208277bd,Новосибирская область,Новосибирск,Для дома и дачи,Бытовая техника,Для кухни,Микроволновые печи,,Инверторная микроволновка Panasonic. Сломан магнет,"Продам микроволновку Panasonic. Сломан магнетрон. (Крутит, но не греет). В остальном все исправно.",2000.0,7,2017-03-18,Private,1856.0,0.0
6101fa7495ed,Краснодарский край,Краснодар,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 71 м², 9/16 эт.","Шикарная просторная квартира с лучшей планировкой 71/35/12 кв.м. Предомовая территория ухожена, есть спортивные площадки, детские, возле подъезда и внутри дома стоят камеры. 2 лоджии и уютный балкон, с окна прекрасный вид на город 9/16 этаж. Очень удобная транспортная развязка. Все подробности по телефону звоните прямо сейчас! 1001989950",2850000.0,120581,2017-03-22,Shop,2218.0,0.03127
76b60d587927,Ханты-Мансийский АО,Нефтеюганск,Животные,Собаки,Стаффордширский терьер,,,Щенки ам.стаффа,"Предлагаем к продаже щенков ам.стаффа 2 мальчика и 1 девочка родились 2 марта, от родителей с хорошей психикой. Родители живут в семьях с детьми, цена 9000руб.",9000.0,1,2017-03-19,Private,2156.0,0.10642
56c20623fe83,Башкортостан,Уфа,Личные вещи,Товары для детей и игрушки,Игрушки,,,Песочница детская с крышкой Лорена,"Детская, игровая, деревянная песочница для дачи и частных домовладений, предназначена для детей от 3-12 лет./
размеры - 1,2*1,2 м.",12000.0,1118,2017-03-23,Company,922.0,0.0
0a0b73d6545b,Ярославская область,Ярославль,Для дома и дачи,Мебель и интерьер,Освещение,,,Светильники дневного света,Продам 10 светильников дневного света ЛД 2-36 ...Светильники все в отличном состоянии..С Лампами и стартерами...Приезжайте ...зажжем...проверим.Отличный вариант для дачи...для гаража...и т.д.   Цена 200 руб. за шт.,200.0,53,2017-03-24,Company,3032.0,0.0
dbb3b6e48743,Нижегородская область,Вача,Для дома и дачи,Ремонт и строительство,Окна и балконы,,,Наличники деревянные резные,"Наличники деревянные резные. Производство и монтаж. /
Врезка окон в деревянные дома с установкой наличников.",4400.0,5,2017-03-24,Private,1617.0,0.0
6f7aa99932aa,Челябинская область,Челябинск,Животные,Другие животные,Кролики,,,Крольчихи покрытые,"Продам двух крольчих и две клетки 1.80х60/
11 месяцев",1700.0,4,2017-03-28,Private,2040.0,0.30641999999999997
67786673eb96,Татарстан,Бугульма,Недвижимость,Квартиры,Сдам,На длительный срок,1,"1-к квартира, 28 м², 5/5 эт.",Сдаю малосемейку в центре без посредников со всеми удобствами.,7000.0,1,2017-03-29,Private,,0.70397
6c230f8568c4,Ростовская область,Ростов-на-Дону,Недвижимость,Квартиры,Сдам,На длительный срок,2,"2-к квартира, 44 м², 2/4 эт.","Недорого сдаю 2-х комн квартиру в ЦЕНТРЕ! Комнаты раздельные. Все удоб. 2этаж 4 эт. кирпичного дома. Лермонтовская/Крепостной. 44/28/6. Состояние хорошее. 2-х спальная кровать, шкаф в спальне. Диван в гостиной . Холодильник. Стир машина. 12 тыс. рб, ком. усл.",12000.0,524,2017-03-25,Company,,0.24675
1943c907085f,Татарстан,Казань,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Диван угловой,Диван угловой. Ткань шинил.,7999.0,125,2017-03-19,Company,1431.0,0.0
66a9913e59b4,Челябинская область,Челябинск,Для дома и дачи,Мебель и интерьер,"Кровати, диваны и кресла",,,Продам диван,Продам диван в отличном состоянии. В эксплуатации около года. Возможна доставка. Небольшой торг.,15500.0,27,2017-03-20,Company,1431.0,0.0
b61cfa6abb2d,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,33,Туфли,Продаю туфли кожанные размер 33,300.0,7,2017-03-26,Private,87.0,0.0
7fa14f9057d4,Челябинская область,Кыштым,Недвижимость,Квартиры,Продам,1,Вторичка,"1-к квартира, 30 м², 2/3 эт.","Продам 1 ком.  квартиру в г.Кыштыме , в шаговой доступности  магазины . Или меняю на 1 ком. квартиру в г.Сысерти.",900000.0,9,2017-03-16,Private,,0.34931
2e536de556ab,Башкортостан,Уфа,Личные вещи,Детская одежда и обувь,Для мальчиков,Верхняя одежда,86-92 см (1-2 года),Комбинезон,Продам комбинезон в отличном состоянии!!!Очень тёплый и красивый,2500.0,43,2017-03-28,Private,50.0,0.0
7cc69f029728,Ставропольский край,Советская,Услуги,Предложение услуг,"Праздники, мероприятия",,,Банкетный зал,"свадьбы , банкеты , торжественные мероприятия.",,3,2017-03-21,Private,2279.0,0.16667
c062b3346fc5,Ханты-Мансийский АО,Сургут,Недвижимость,Квартиры,Продам,2,Вторичка,"2-к квартира, 44 м², 5/5 эт.","Продается двухкомнатная квартира, 44 кв.м., 5/5. Ремонт, натяжные потолки , пластиковые окна, счетчики ГХВ, батареи с регулятором температуры, люстра на пульте с 4 режимами освещения, на кухне -основной свет и подсветка. Стены и потолки выровнены.Окна выходят во двор, солнечная сторона. Санузел совмещенный.Квартира теплая. Три парковочные площадки- места есть всегда!. Инфраструктура-в пошаговой доступности- школа, площадь, спортивный комплекс, ДЮСШ, поликлиника, м-н Магнит и Снежинка. Только за наличный расчет. Возможен торг.",2900000.0,10042,2017-03-25,Shop,1191.0,0.0
12dfd5365c33,Свердловская область,Екатеринбург,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Ботильоны на каблуке,"Чёрные, натуральная замша, с золотыми цепями и каблуком, очень удобные, состояние отличное.",3500.0,5,2017-03-16,Private,501.0,0.0
f4da815379e7,Ростовская область,Ростов-на-Дону,Личные вещи,Товары для детей и игрушки,Игрушки,,,Доп. комплект для балансировочной доски,"В комплект входит:/
- комплект сенсорных мешочков (3 шт.);/
- мяч - маятник;/
- цветная планка;/
- доска с цифрами;/
- стенд с кубиками.",1500.0,5,2017-03-16,Private,2904.0,0.10795999999999999
78998b10f5ab,Татарстан,Казань,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),Демисезонная куртка,"Для девочки подростка, 38-40 размер,",1200.0,41,2017-03-19,Private,605.0,0.0
d530ad302a4c,Новосибирская область,Новосибирск,Личные вещи,Детская одежда и обувь,Для девочек,"Шапки, варежки, шарфы",,Шлем киват новый демисезонный,"шлем 100% хлопок , на обьем головы 43-45 см, размер 0, цвет малиновый. Покупала заранее, у малышки голова выросла больше)))",950.0,28,2017-03-27,Private,104.0,0.17962999999999998
e7283544eeff,Челябинская область,Варна,Недвижимость,"Дома, дачи, коттеджи",Продам,Дом,,Дом 100 м² на участке 15 сот.,"Срочно продам дом в с. Варна 100 кв.м. вода, санузел, пластиковые окна. Большой участок, сарай 200 кв м гараж на 2 машины, баня. Очень удобно расположен для ведения личного подсобного хозяйства. Вместе с домом продаётся корова с теленком, два быка, гуси, куры, кролики, индюки. За всё 2 200 000 руб. Реальному покупателю хороший торг и ВАЗ 2106 в подарок. Цена действительна до июня. Продажа в связи с переездом.",2200000.0,2,2017-03-23,Private,,0.16934000000000002
394f089f7617,Кемеровская область,Березовский,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,122-128 см (6-8 лет),Плащ-пальто,,150.0,11,2017-03-15,Private,97.0,0.0
a60bc1330ad9,Татарстан,Зеленодольск,Для дома и дачи,Бытовая техника,Для дома,Утюги,,Отпариватель italsteam-красный,"Любые деликатные ткани теперь не проблема - разглаживает пар, а не раскаленная металлическая подошва обычного утюга/
- Лоск на вещах не остается, благодаря уникальному материалу – термопластику, из которого сделан корпус./
- Возможность вертикальной глажки. Например, шторы./
- Уход за изделиями из замши (обувь, сумки и т.д.)./
- Нейтрализует неприятные запахи. Например, запах табачного дыма или домашних животных./
/
Небольшие габариты, легкость и компактность прибора позволяют использовать его как в домашних условиях, так и в поездках. Прибор моментально готов к использованию , пар образуется в течение нескольких секунд после включения. Явным преимуществом отпаривателя ITALSTEAM по сравнению с обычными утюгами является сохранность любой обрабатываемой вещи от механических повреждений (прожег, пятна от металлической поверхности обычного утюга)./
 /
Наш магазин находятся по адресу: /
*** г.Зеленодольск, Татарстан 10 2 этаж,  График работы магазина: с 10:00-20:00, Без выходных/
 /
❀❀❀❀❀Почему наши покупатели всегда довольны❀❀❀❀❀/
✔ЗОЛОТАЯ МЕДАЛЬ от авито в графе продавец!/
✔нас более 50 магазинов по всей России, что позволяет нам держать самые низкие цены за счет прямых поставок с фабрик/
✔отличное качество и огромный ассортимент!/
✔постоянные супер-выгодные для покупателей акции/
✔подарки за покупки от 2000 руб/
✔заводская гарантия 6 месяцев/
✔все товары в наличии (если что-то закончилось - то, как правило, находится в пути)/
✔возле магазинов имеются парковки!/
✔чтобы нас не потерять - добавляйтесь в группу ""Вконтакте"" и Инстаграм ""Мир удивительных товаров""!/
 /
✔Работаем ЕЖЕДНЕВНО!/
 /
☎ ЗВОНИТЕ ПРЯМО СЕЙЧАС и получите консультацию!/
______________________/
Будем рады видеть Вас в числе наших довольных покупателей!/
ЕЩЕ БОЛЬШЕ НУЖНЫХ ВАМ ТОВАРОВ НА ФОТОГРАФИЯХ НИЖЕ/
↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",1100.0,1843,2017-03-24,Company,1950.0,0.0
379e0f4557b5,Красноярский край,Красноярск,Хобби и отдых,Охота и рыбалка,,,,Нож складной керамический. Цвета разные,"Удобный, острый складничок!",150.0,1521,2017-03-17,Company,1627.0,0.0
548f1f71e779,Ярославская область,Ярославль,Недвижимость,Комнаты,Продам,,,"Комната 17.5 м² в 3-к, 2/3 эт.","Продам комнату 17,5 м2 в 3-х комнатной квартире общей площадью 69 м2. Потолки 3,15 м. Окна выходят на парк. Два окна в комнате. Рядом вся необходимая инфраструктура (общественный транспорт, садик, магазины и т.д.). Дом расположен в тихой и зеленой зоне. Продажа от собственника",790000.0,4,2017-03-21,Private,,0.07654
3a9fbc45523d,Нижегородская область,Нижний Новгород,Хобби и отдых,Коллекционирование,Открытки,,,"Открытка ""Capri-Marina Grande"". (246.8А)","Вашему вниманию предлагается -/
Открытка ""Capri-Marina Grande""./
Ediz Domenico napoli.",,1213,2017-03-28,Company,2422.0,0.0
b5767e456b5e,Ростовская область,Таганрог,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Платья и юбки,44–46 (M),Платье для выпускнова вечера,,800.0,2,2017-03-20,Private,396.0,0.0
f6a76ff9313b,Татарстан,Казань,Хобби и отдых,Коллекционирование,Монеты,,,1/2 копейки 1840 год,"Оригинал/
.есть другие/
Подскажите цены /
9 копеек год не могу разобрать 18... Год/
2 копейки 1815/
1 копейка 1924/
3 копейки 1912/
1 копейка 1840/
1 копейка 1897/
1 копейка 1914/
1 копейка 1915",300.0,193,2017-03-26,Company,2419.0,0.1571
4798aa5cd0f4,Краснодарский край,Сочи,Услуги,Предложение услуг,"Ремонт, строительство","Строительство домов, коттеджей",,Укладка тротуарной плитки,"Опытная бригада укладчиков тротуарной плитки предлагает свои услуги по благоустройству Земляные работы Ландшафтный дизайн/
Покажем готовые работы. Работаем без посредников.",,4,2017-03-25,Private,,0.2
5c7d96cf1574,Воронежская область,Воронеж,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,74-80 см (7-12 мес),Фирменный джемпер,"Оденьте своего малыша модно и стильно. Джемпер испанской фирмы Сарабанда в отличном состоянии. Капюшон отстегивается.Можно носить на рубашку. Пойдет даже до 85 см, я думаю, так как и сейчас нам хорош, но есть еще много одежды, не успеваем носить. В том числе Майорал и Сарабанда. К лету еще подсоберем",400.0,274,2017-03-20,Company,64.0,0.0
f0817c6cbddd,Татарстан,Казань,Животные,Аквариум,,,,Комплект 199 литров,Возможно продажа с рыбой или отдельно,5000.0,442,2017-03-21,Company,2013.0,0.24639
e8428e75b23d,Свердловская область,Нижний Тагил,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Пиджаки и костюмы,44–46 (M),Костюм хб профмакс,На невысокую девушку,800.0,17,2017-03-25,Private,566.0,0.0
b6485f852e05,Свердловская область,Краснотурьинск,Личные вещи,Товары для детей и игрушки,Постельные принадлежности,,,Развивающий коврик,В хорошем состоянии! В комплекте две игрушки!,333.0,36,2017-03-19,Private,882.0,0.0
25165a978d80,Тульская область,Киреевск,Личные вещи,Детская одежда и обувь,Для девочек,Верхняя одежда,146-152 см (10-12 лет),Зимний пуховик,,2500.0,2,2017-03-25,Private,646.0,0.0
d671298f203f,Тюменская область,Тюмень,Личные вещи,Детская одежда и обувь,Для девочек,Обувь,22,Боты Indigo Kids 22 р,"Б/у /
Без повреждений/
Можно поменять шнурки будет вообще хорошо",600.0,49,2017-03-20,Private,88.0,0.0
8076844030ef,Башкортостан,Уфа,Для дома и дачи,Бытовая техника,Для кухни,Холодильники и морозильные камеры,,Холодильник,"В отличном состоянии. Все морозит. /
Пишите тут, тел недоступен.",2800.0,30,2017-03-17,Private,1796.0,0.0
babf97f25dca,Краснодарский край,Краснодар,Личные вещи,Товары для детей и игрушки,Детские коляски,,,Коляска детская прогулочная складная,"Для девочки, с рисунком Золушка.",1000.0,6,2017-03-27,Private,1002.0,0.0
d81b5fc0e6e5,Башкортостан,Уфа,Личные вещи,Детская одежда и обувь,Для мальчиков,Обувь,23,Ботинки демисезонные,"Ботинки демисезонные в  хорошем состоянии./
Tempokids /
Натур кожа.",800.0,37,2017-03-25,Company,47.0,0.0
354dfce03d45,Калининградская область,Калининград,Для дома и дачи,Ремонт и строительство,Сантехника и сауна,,,Термоклапан для стальных радиаторов отопления,"Термостатический клапан встраиваемый, для 2-ух трубной системы, подходят к любым стальным радиаторам типа V. цена за 1шт.",300.0,68,2017-03-16,Company,2969.0,0.0
b5316bd5224c,Свердловская область,Екатеринбург,Бытовая электроника,Настольные компьютеры,,,,Продам офисный компьютер,Продам офисный компьютер. Отдам к нему 2 планки памяти на 1 Гбайт каждая.,2000.0,48,2017-03-28,Private,2795.0,0.39615
ee0e1e9d4513,Челябинская область,Челябинск,Личные вещи,Красота и здоровье,Косметика,,,Набор,"Зеркало, 72 оттенков теней, 32 помады, 18 подводок, 8 румян/
Не пользовалась, пару проб (на фото видно)/
Оригинал, в родной коробке",2500.0,2,2017-03-26,Private,679.0,0.0
1aafe8e8618b,Ростовская область,Зерноград,Бытовая электроника,Планшеты и электронные книги,Планшеты,,,Apple iPad 3 16Gb WI-FI+3G,"Продаю в хорошем состояние на 4+/
!!!В подарок чехол!!!/
!!!Торг у капота!!!",11000.0,3,2017-03-25,Private,2875.0,0.1917
06191865a633,Воронежская область,Воронеж,Личные вещи,"Одежда, обувь, аксессуары",Мужская одежда,Обувь,41,Кроссовки Nike,"Продаю новые кроссовки nike /
Размер u.s. 8.5/
               u.k. 7.5/
               eur 42/
               26.5 см.",2500.0,10,2017-03-22,Private,451.0,0.80323
8f08fdc73d37,Татарстан,Казань,Личные вещи,Часы и украшения,Бижутерия,,,Подвеска,"очень красивая подвеска на цепочку, смотрится богато.",100.0,42,2017-03-25,Private,8.0,0.0
ef6da4dfae7f,Омская область,Омск,Недвижимость,Квартиры,Сдам,На длительный срок,2,"2-к квартира, 42 м², 3/9 эт.",Сдам 2-х комнатную квартиру на длительный срок,13000.0,2,2017-03-21,Private,2219.0,0.08805
19bc9494b35f,Омская область,Омск,Личные вещи,"Одежда, обувь, аксессуары",Женская одежда,Обувь,38,Ботинки 36 по 41,новые.  на танкетке.  красивенькие акууратненькие,1300.0,440,2017-03-19,Company,422.0,0.0
f3c178cb3653,Краснодарский край,Краснодар,Для дома и дачи,Ремонт и строительство,Стройматериалы,,,"Силикон,Полиуретан,Стекломат,Ровинг,гипс","Основной вид деятельности - оптовая торговля формовочными материалами импортного производства. Данные материалы применяются для изготовления искусственного камня, производство скульптур, гипсовой лепнины, мебельного декора и т.д.",1.0,1,2017-03-22,Company,1286.0,0.34014
554703ad7fc6,Саратовская область,Саратов,Для дома и дачи,Бытовая техника,Для кухни,Мелкая кухонная техника,,Мясорубка,,400.0,43,2017-03-19,Private,1712.0,0.0
4697f9e2a59f,Пермский край,Пермь,Личные вещи,Детская одежда и обувь,Для мальчиков,Трикотаж,86-92 см (1-2 года),Боди,"Боди новые фирмы картерс,на этикетке заявлено на 24 месяца. Подойдут на крупного ребенка, за пару 600 рублей",600.0,43,2017-03-23,Private,41.0,0.0
